trip_id,arrival_time,departure_time,stop_id,stop_sequence
50110111,6:45:00,6:45:00,0511NOI,10
50110111,6:50:00,6:50:00,0511ARA,11
50110111,6:55:00,6:55:00,0511PNR,12
50110111,7:00:00,7:00:00,0511MTA,13
50110111,7:05:00,7:05:00,0501SDG,14
50110111,7:10:00,7:10:00,0511PET,15
50110111,7:15:00,7:15:00,0511SMR,16
50110111,7:20:00,7:20:00,0511ALB,17
50110111,7:25:00,7:25:00,0501GMS,18
50110111,7:30:00,7:30:00,0501IMR,19
50110111,7:35:00,7:35:00,0511DSH,20
50110111,7:40:00,7:40:00,0513CAB,21
50110111,7:45:00,7:45:00,0501TFS,22
50110111,7:50:00,7:50:00,0501APJ,23
50110111,7:55:00,7:55:00,0501NNL,24
50110111,8:00:00,8:00:00,0511RCN,25
50110111,8:05:00,8:05:00,0511UNG,26
50110111,8:10:00,8:10:00,0511KAP,27
50110111,8:15:00,8:15:00,0511COM,28
50110111,8:20:00,8:20:00,0511OST,29
50110111,8:25:00,8:25:00,0501MBT,30
50110111,8:30:00,8:30:00,0501NTN,31
50110111,8:35:00,8:35:00,0511TOL,32
50110111,8:40:00,8:40:00,0511HOS,33
50110111,8:45:00,8:45:00,0511LEM,34
50110111,8:50:00,8:50:00,0511SYK,35
50110111,8:55:00,8:55:00,0511ALP,36
50110111,9:00:00,9:00:00,0501SYJ,37
50110111,9:05:00,9:05:00,0511MLL,38
50110111,9:10:00,9:10:00,0501SYC,39
50110111,9:15:00,9:15:00,0511IAA,40
50110111,9:20:00,9:20:00,0501MJN,41
50110111,9:25:00,9:25:00,0501SBK,42
50110111,9:30:00,9:30:00,0501TLL,43
50110111,9:35:00,9:35:00,0511OMT,44
50110111,9:40:00,9:40:00,0501SHM,45
50110111,9:45:00,9:45:00,0511SHL,46
50110111,9:50:00,9:50:00,0501MLG,47
50110111,9:55:00,9:55:00,0501VNL,48
50110111,10:00:00,10:00:00,0501VLG,49
50110111,10:05:00,10:05:00,0511IKA,50
50110111,10:10:00,10:10:00,0511NAV,51
50110111,10:15:00,10:15:00,0511EPZ,52
50110111,10:20:00,10:20:00,0511TSH,53
50110111,10:25:00,10:25:00,0511ECC,54
50110111,10:30:00,10:30:00,0511YSA,55
50110111,10:35:00,10:35:00,0513KIT,56
50110120,6:00:00,6:00:00,0500SMI,1
50110120,6:05:00,6:05:00,0500STS,2
50110120,6:10:00,6:10:00,0500KMC,3
50110120,6:15:00,6:15:00,0510SKN,4
50110120,6:20:00,6:20:00,0510MTK,5
50110120,6:25:00,6:25:00,0500DVK,6
50110120,6:30:00,6:30:00,0500S39,7
50110120,6:35:00,6:35:00,0510ERE,8
50110120,6:40:00,6:40:00,0500NMJ,9
50110120,6:45:00,6:45:00,0500TOL,10
50110120,6:50:00,6:50:00,0500SBK,11
50110120,6:55:00,6:55:00,0500KNC,12
50110120,7:00:00,7:00:00,0500MJN,13
50110120,7:05:00,7:05:00,0500SLN,14
50110120,7:10:00,7:10:00,0510SYC,15
50110120,7:15:00,7:15:00,0500SYJ,16
50110120,7:20:00,7:20:00,0500OBT,17
50110120,7:25:00,7:25:00,0500SYK,18
50110120,7:30:00,7:30:00,0500NTN,19
50110120,7:35:00,7:35:00,0500MBT,20
50110120,7:40:00,7:40:00,0500KAP,21
50110120,7:45:00,7:45:00,0500SKR,22
50110120,7:50:00,7:50:00,0500RLN,23
50110120,7:55:00,7:55:00,0500APJ,24
50110120,8:00:00,8:00:00,0500STM,25
50110120,8:05:00,8:05:00,0500AAL,26
50110120,8:10:00,8:10:00,0500CAB,27
50110120,8:15:00,8:15:00,0510GMS,28
50110120,8:20:00,8:20:00,0500SMR,29
50110120,8:25:00,8:25:00,0500PNR,30
50110120,8:30:00,8:30:00,0510ATL,31
50110120,8:35:00,8:35:00,0500SHL,32
50110120,8:40:00,8:40:00,0510BLV,33
50110120,8:45:00,8:45:00,0500NYY,34
50110120,8:50:00,8:50:00,0510KAB,35
50110120,8:55:00,8:55:00,0510AGP,36
50110120,9:00:00,9:00:00,0512ESC,37
50110121,6:00:00,6:00:00,0512ESC,1
50110121,6:05:00,6:05:00,0501NYY,2
50110121,6:10:00,6:10:00,0511IFC,3
50110121,6:15:00,6:15:00,0511CPC,4
50110121,6:20:00,6:20:00,0511BLV,5
50110121,6:25:00,6:25:00,0511PST,6
50110121,6:30:00,6:30:00,0511PNR,7
50110121,6:35:00,6:35:00,0501SDG,8
50110121,6:40:00,6:40:00,0511SMR,9
50110121,6:45:00,6:45:00,0501GMS,10
50110121,6:50:00,6:50:00,0501IMR,11
50110121,6:55:00,6:55:00,0513CAB,12
50110121,7:00:00,7:00:00,0501TFS,13
50110121,7:05:00,7:05:00,0501APJ,14
50110121,7:10:00,7:10:00,0501NNL,15
50110121,7:15:00,7:15:00,0511KAP,16
50110121,7:20:00,7:20:00,0501MBT,17
50110121,7:25:00,7:25:00,0501NTN,18
50110121,7:30:00,7:30:00,0511NTN,19
50110121,7:35:00,7:35:00,0511SYK,20
50110121,7:40:00,7:40:00,0511ALP,21
50110121,7:45:00,7:45:00,0501ALP,22
50110121,7:50:00,7:50:00,0501SYJ,23
50110121,7:55:00,7:55:00,0511MLL,24
50110121,8:00:00,8:00:00,0501SYC,25
50110121,8:05:00,8:05:00,0501MJN,26
50110121,8:10:00,8:10:00,0501SBK,27
50110121,8:15:00,8:15:00,0501TLL,28
50110121,8:20:00,8:20:00,0511TLL,29
50110121,8:25:00,8:25:00,0501NMJ,30
50110121,8:30:00,8:30:00,0511TEV,31
50110121,8:35:00,8:35:00,0501S39,32
50110121,8:40:00,8:40:00,0502DVK,33
50110121,8:45:00,8:45:00,0511KCT,34
50110121,8:50:00,8:50:00,0501SKN,35
50110121,8:55:00,8:55:00,0501KMC,36
50110121,9:00:00,9:00:00,0501STS,37
50110121,9:05:00,9:05:00,0501SLM,38
50110121,9:10:00,9:10:00,0513MDK,39
50110210,6:00:00,6:00:00,0513KIT,1
50110210,6:05:00,6:05:00,0510EPZ,2
50110210,6:10:00,6:10:00,0510VNL,3
50110210,6:15:00,6:15:00,0500SMI,4
50110210,6:20:00,6:20:00,0500STS,5
50110210,6:25:00,6:25:00,0500KMC,6
50110210,6:30:00,6:30:00,0501SKN,7
50110210,6:35:00,6:35:00,0510TCK,8
50110210,6:40:00,6:40:00,0502DVK,9
50110211,6:00:00,6:00:00,0502DVK,1
50110211,6:05:00,6:05:00,0511KTM,2
50110211,6:10:00,6:10:00,0501SKN,3
50110211,6:15:00,6:15:00,0501KMC,4
50110211,6:20:00,6:20:00,0501STS,5
50110211,6:25:00,6:25:00,0501SLM,6
50110211,6:30:00,6:30:00,0511MDK,7
50110211,6:35:00,6:35:00,0501VNL,8
50110211,6:40:00,6:40:00,0501VLG,9
50110211,6:45:00,6:45:00,0511EPZ,10
50110211,6:50:00,6:50:00,0511TSH,11
50110211,6:55:00,6:55:00,0513KIT,12
50125110,6:00:00,6:00:00,0510EAR,1
50125110,6:05:00,6:05:00,0510TKY,2
50125110,6:10:00,6:10:00,0500NTU,3
50125110,6:15:00,6:15:00,0510NST,4
50125110,6:20:00,6:20:00,0500BAR,5
50125110,6:25:00,6:25:00,0500MGT,6
50125110,6:30:00,6:30:00,0510KOB,7
50125110,6:35:00,6:35:00,0500RNG,8
50125110,6:40:00,6:40:00,0510MSL,9
50125110,6:45:00,6:45:00,0500MMU,10
50125110,6:50:00,6:50:00,0510BKM,11
50125110,6:55:00,6:55:00,0510SBR,12
50125110,7:00:00,7:00:00,0500BDS,13
50125110,7:05:00,7:05:00,0500CAM,14
50125110,7:10:00,7:10:00,0500SWR,15
50125110,7:15:00,7:15:00,0510PKP,16
50125110,7:20:00,7:20:00,0500CUE,17
50125110,7:25:00,7:25:00,0500CON,18
50125110,7:30:00,7:30:00,0500BMS,19
50125110,7:35:00,7:35:00,0500HST,20
50125110,7:40:00,7:40:00,0500ORP,21
50125110,7:45:00,7:45:00,0510BRC,22
50125110,7:50:00,7:50:00,0510LGT,23
50125110,7:55:00,7:55:00,0510HQS,24
50125110,8:00:00,8:00:00,0510KAS,25
50125110,8:05:00,8:05:00,0510CAN,26
50125110,8:10:00,8:10:00,0510AMR,27
50125110,8:15:00,8:15:00,0510LGP,28
50125110,8:20:00,8:20:00,0510WIL,29
50125110,8:25:00,8:25:00,0510TML,30
50125110,8:30:00,8:30:00,0510MFL,31
50125110,8:35:00,8:35:00,0510NYS,32
50125110,8:40:00,8:40:00,0510AGP,33
50125110,8:45:00,8:45:00,0512RLW,34
50125111,6:00:00,6:00:00,0512RLW,1
50125111,6:05:00,6:05:00,0511NYS,2
50125111,6:10:00,6:10:00,0511MAD,3
50125111,6:15:00,6:15:00,0501TML,4
50125111,6:20:00,6:20:00,0501WIL,5
50125111,6:25:00,6:25:00,0501UCH,6
50125111,6:30:00,6:30:00,0511RHR,7
50125111,6:35:00,6:35:00,0511ANA,8
50125111,6:40:00,6:40:00,0511BRK,9
50125111,6:45:00,6:45:00,0500LGS,10
50125111,6:50:00,6:50:00,0511OPR,11
50125111,6:55:00,6:55:00,0501LGC,12
50125111,7:00:00,7:00:00,0501WCK,13
50125111,7:05:00,7:05:00,0501BMS,14
50125111,7:10:00,7:10:00,0511CNL,15
50125111,7:15:00,7:15:00,0501NNP,16
50125111,7:20:00,7:20:00,0511CUE,17
50125111,7:25:00,7:25:00,0501MRG,18
50125111,7:30:00,7:30:00,0511DRE,19
50125111,7:35:00,7:35:00,0501BDS,20
50125111,7:40:00,7:40:00,0511IEB,21
50125111,7:45:00,7:45:00,0501MKR,22
50125111,7:50:00,7:50:00,0511MMU,23
50125111,7:55:00,7:55:00,0501HCC,24
50125111,8:00:00,8:00:00,0501NIB,25
50125111,8:05:00,8:05:00,0511MSL,26
50125111,8:10:00,8:10:00,0501RNG,27
50125111,8:15:00,8:15:00,0511KOB,28
50125111,8:20:00,8:20:00,0501STM,29
50125111,8:25:00,8:25:00,0501ONM,30
50125111,8:30:00,8:30:00,0511YRA,31
50125111,8:35:00,8:35:00,0511OFM,32
50125111,8:40:00,8:40:00,0501RNP,33
50125111,8:45:00,8:45:00,0501KNL,34
50125111,8:50:00,8:50:00,0511TUS,35
50125111,8:55:00,8:55:00,0513KWR,36
50126110,6:00:00,6:00:00,0500KSR,1
50126110,6:05:00,6:05:00,0500TRN,2
50126110,6:10:00,6:10:00,0500GCG,3
50126110,6:15:00,6:15:00,0500KJI,4
50126110,6:20:00,6:20:00,0500KHN,5
50126110,6:25:00,6:25:00,0500HSM,6
50126110,6:30:00,6:30:00,0500NYT,7
50126110,6:35:00,6:35:00,0500NLP,8
50126110,6:40:00,6:40:00,0500KRT,9
50126110,6:45:00,6:45:00,0500MSR,10
50126110,6:50:00,6:50:00,0500RMP,11
50126110,6:55:00,6:55:00,0500NGA,12
50126110,7:00:00,7:00:00,0500KMR,13
50126110,7:05:00,7:05:00,0500KAN,14
50126110,7:10:00,7:10:00,0500FLT,15
50126110,7:15:00,7:15:00,0500WTH,16
50126110,7:20:00,7:20:00,0500BRM,17
50126110,7:25:00,7:25:00,0500ACA,18
50126110,7:30:00,7:30:00,0500MGC,19
50126110,7:35:00,7:35:00,0500EXC,20
50126110,7:40:00,7:40:00,0500KKM,21
50126110,7:45:00,7:45:00,0500BPS,22
50126110,7:50:00,7:50:00,0500CLX,23
50126110,7:55:00,7:55:00,0500MLN,24
50126110,8:00:00,8:00:00,0500PLC,25
50126110,8:05:00,8:05:00,0500OLR,26
50126110,8:10:00,8:10:00,0500FTM,27
50126110,8:15:00,8:15:00,0500NBW,28
50126110,8:20:00,8:20:00,0510KWR,29
50126110,8:25:00,8:25:00,0510TKY,30
50126110,8:30:00,8:30:00,0500NTU,31
50126110,8:35:00,8:35:00,0510NST,32
50126110,8:40:00,8:40:00,0500BAR,33
50126110,8:45:00,8:45:00,0500MGT,34
50126110,8:50:00,8:50:00,0510KOB,35
50126110,8:55:00,8:55:00,0500RNG,36
50126110,9:00:00,9:00:00,0510MSL,37
50126110,9:05:00,9:05:00,0500MMU,38
50126110,9:10:00,9:10:00,0510BKM,39
50126110,9:15:00,9:15:00,0510SBR,40
50126110,9:20:00,9:20:00,0500BDS,41
50126110,9:25:00,9:25:00,0500CAM,42
50126110,9:30:00,9:30:00,0500SWR,43
50126110,9:35:00,9:35:00,0510PKP,44
50126110,9:40:00,9:40:00,0500CUE,45
50126110,9:45:00,9:45:00,0500CON,46
50126110,9:50:00,9:50:00,0500BMS,47
50126110,9:55:00,9:55:00,0500HST,48
50126110,10:00:00,10:00:00,0500ORP,49
50126110,10:05:00,10:05:00,0510BRC,50
50126110,10:10:00,10:10:00,0510LGT,51
50126110,10:15:00,10:15:00,0510HQS,52
50126110,10:20:00,10:20:00,0510KAS,53
50126110,10:25:00,10:25:00,0510CAN,54
50126110,10:30:00,10:30:00,0510LGP,55
50126110,10:35:00,10:35:00,0510WIL,56
50126110,10:40:00,10:40:00,0510TML,57
50126110,10:45:00,10:45:00,0510MFL,58
50126110,10:50:00,10:50:00,0510NYS,59
50126110,10:55:00,10:55:00,0510AGP,60
50126110,11:00:00,11:00:00,0512RLW,61
50126111,6:00:00,6:00:00,0512RLW,1
50126111,6:05:00,6:05:00,0501KBL,2
50126111,6:10:00,6:10:00,0511NYS,3
50126111,6:15:00,6:15:00,0511MAD,4
50126111,6:20:00,6:20:00,0501TML,5
50126111,6:25:00,6:25:00,0501WIL,6
50126111,6:30:00,6:30:00,0501UCH,7
50126111,6:35:00,6:35:00,0511LGT,8
50126111,6:40:00,6:40:00,0511BRK,9
50126111,6:45:00,6:45:00,0500LGS,10
50126111,6:50:00,6:50:00,0511OPR,11
50126111,6:55:00,6:55:00,0501LGC,12
50126111,7:00:00,7:00:00,0501WCK,13
50126111,7:05:00,7:05:00,0501BMS,14
50126111,7:10:00,7:10:00,0501NNP,15
50126111,7:15:00,7:15:00,0511CUE,16
50126111,7:20:00,7:20:00,0511TOP,17
50126111,7:25:00,7:25:00,0501MRG,18
50126111,7:30:00,7:30:00,0501BDS,19
50126111,7:35:00,7:35:00,0501MKR,20
50126111,7:40:00,7:40:00,0511MMU,21
50126111,7:45:00,7:45:00,0501HCC,22
50126111,7:50:00,7:50:00,0501NIB,23
50126111,7:55:00,7:55:00,0511MSL,24
50126111,8:00:00,8:00:00,0501RNG,25
50126111,8:05:00,8:05:00,0511KOB,26
50126111,8:10:00,8:10:00,0501STM,27
50126111,8:15:00,8:15:00,0501ONM,28
50126111,8:20:00,8:20:00,0501RNP,29
50126111,8:25:00,8:25:00,0501KNL,30
50126111,8:30:00,8:30:00,0511TUS,31
50126111,8:35:00,8:35:00,0513KWR,32
50126111,8:40:00,8:40:00,0501WMN,33
50126111,8:45:00,8:45:00,0501OLR,34
50126111,8:50:00,8:50:00,0501LSR,35
50126111,8:55:00,8:55:00,0501EXC,36
50126111,9:00:00,9:00:00,0501ACA,37
50126111,9:05:00,9:05:00,0501ADV,38
50126111,9:10:00,9:10:00,0501NKO,39
50126111,9:15:00,9:15:00,0501PCE,40
50126111,9:20:00,9:20:00,0501RIM,41
50126111,9:25:00,9:25:00,0501NLP,42
50126111,9:30:00,9:30:00,0501KSG,43
50126111,9:35:00,9:35:00,0501KMT,44
50126111,9:40:00,9:40:00,0501KIS,45
50126210,6:00:00,6:00:00,0510KSM,1
50126210,6:05:00,6:05:00,0500KSR,2
50126210,6:10:00,6:10:00,0500TRN,3
50126210,6:15:00,6:15:00,0500GCG,4
50126210,6:20:00,6:20:00,0500KJI,5
50126210,6:25:00,6:25:00,0500KHN,6
50126210,6:30:00,6:30:00,0500HSM,7
50126210,6:35:00,6:35:00,0500NYT,8
50126210,6:40:00,6:40:00,0500NLP,9
50126210,6:45:00,6:45:00,0500KRT,10
50126210,6:50:00,6:50:00,0500MSR,11
50126210,6:55:00,6:55:00,0500RMP,12
50126210,7:00:00,7:00:00,0500NGA,13
50126210,7:05:00,7:05:00,0500KMR,14
50126210,7:10:00,7:10:00,0500KAN,15
50126210,7:15:00,7:15:00,0500FLT,16
50126210,7:20:00,7:20:00,0500WTH,17
50126210,7:25:00,7:25:00,0500BRM,18
50126210,7:30:00,7:30:00,0500ACA,19
50126210,7:35:00,7:35:00,0500MGC,20
50126210,7:40:00,7:40:00,0500EXC,21
50126210,7:45:00,7:45:00,0500KKM,22
50126210,7:50:00,7:50:00,0500BPS,23
50126210,7:55:00,7:55:00,0500CLX,24
50126210,8:00:00,8:00:00,0500MLN,25
50126210,8:05:00,8:05:00,0500PLC,26
50126210,8:10:00,8:10:00,0500OLR,27
50126210,8:15:00,8:15:00,0500FTM,28
50126210,8:20:00,8:20:00,0500NBW,29
50126210,8:25:00,8:25:00,0513KWR,30
50126211,6:00:00,6:00:00,0513KWR,1
50126211,6:05:00,6:05:00,0501WMN,2
50126211,6:10:00,6:10:00,0501OLR,3
50126211,6:15:00,6:15:00,0511PHC,4
50126211,6:20:00,6:20:00,0511ALM,5
50126211,6:25:00,6:25:00,0511ABS,6
50126211,6:30:00,6:30:00,0501LSR,7
50126211,6:35:00,6:35:00,0511WKN,8
50126211,6:40:00,6:40:00,0501EXC,9
50126211,6:45:00,6:45:00,0501ACA,10
50126211,6:50:00,6:50:00,0501ADV,11
50126211,6:55:00,6:55:00,0511RAA,12
50126211,7:00:00,7:00:00,0501NKO,13
50126211,7:05:00,7:05:00,0501PCE,14
50126211,7:10:00,7:10:00,0501RIM,15
50126211,7:15:00,7:15:00,0501NLP,16
50126211,7:20:00,7:20:00,0511GOH,17
50126211,7:25:00,7:25:00,0501KSG,18
50126211,7:30:00,7:30:00,0513TER,19
50126211,7:35:00,7:35:00,0501KMT,20
50145110,6:00:00,6:00:00,0213MRY,1
50145110,6:05:00,6:05:00,0510PSA,2
50145110,6:10:00,6:10:00,0400SPE,3
50145110,6:15:00,6:15:00,0400KRY,4
50145110,6:20:00,6:20:00,0400KMK,5
50145110,6:25:00,6:25:00,0400MTK,6
50145110,6:30:00,6:30:00,0400KBE,7
50145110,6:35:00,6:35:00,0400CNK,8
50145110,6:40:00,6:40:00,0400ONT,9
50145110,6:45:00,6:45:00,0410BPS,10
50145111,6:00:00,6:00:00,0411BPS,1
50145111,6:05:00,6:05:00,0401ONT,2
50145111,6:10:00,6:10:00,0401CNK,3
50145111,6:15:00,6:15:00,0401KBE,4
50145111,6:20:00,6:20:00,0401MTK,5
50145111,6:25:00,6:25:00,0401KMK,6
50145111,6:30:00,6:30:00,0401KRY,7
50145111,6:35:00,6:35:00,0401SPE,8
50145111,6:40:00,6:40:00,0211BYP,9
50145111,6:45:00,6:45:00,0213MRY,10
60046110,6:00:00,6:00:00,0613MWI,1
60046110,6:05:00,6:05:00,0610SOK,2
60046110,6:10:00,6:10:00,0600COP,3
60046110,6:15:00,6:15:00,0600RUS,4
60046110,6:20:00,6:20:00,0600BRB,5
60046110,6:25:00,6:25:00,0600AMB,6
60046110,6:30:00,6:30:00,0600ARC,7
60046110,6:35:00,6:35:00,0600OTH,8
60046110,6:40:00,6:40:00,0600MON,9
60046110,6:45:00,6:45:00,0600KIR,10
60046110,6:50:00,6:50:00,0600KIL,11
60046110,6:55:00,6:55:00,0600YAY,12
60046110,7:00:00,7:00:00,0600CHK,13
60046110,7:05:00,7:05:00,0610HLG,14
60046110,7:10:00,7:10:00,0600VRP,15
60046110,7:15:00,7:15:00,0610PNF,16
60046110,7:20:00,7:20:00,0610SER,17
60046110,7:25:00,7:25:00,0610INM,18
60046110,7:30:00,7:30:00,0610GPO,19
60046110,7:35:00,7:35:00,0610IAE,20
60046110,7:40:00,7:40:00,0412AMB,21
60046111,6:00:00,6:00:00,0412KNC,1
60046111,6:02:00,6:02:00,0611GPO,2
60046111,6:04:00,6:04:00,0611SRN,3
60046111,6:06:00,6:06:00,0611VRP,4
60046111,6:08:00,6:08:00,0611DOD,5
60046111,6:10:00,6:10:00,0611HUR,6
60046111,6:12:00,6:12:00,0601QUA,7
60046111,6:14:00,6:14:00,0611CKA,8
60046111,6:16:00,6:16:00,0611YAY,9
60046111,6:18:00,6:18:00,0611KIL,10
60046111,6:20:00,6:20:00,0601KIR,11
60046111,6:22:00,6:22:00,0601MON,12
60046111,6:24:00,6:24:00,0601ARC,13
60046111,6:26:00,6:26:00,0601AMB,14
60046111,6:28:00,6:28:00,0601BRB,15
60046111,6:30:00,6:30:00,0601KON,16
60046111,6:32:00,6:32:00,0601COA,17
60046111,6:34:00,6:34:00,0603COP,18
60046111,6:36:00,6:36:00,0611SOK,19
60046111,6:38:00,6:38:00,0613MWI,20
60046210,6:00:00,6:00:00,0603YAY,1
60046210,6:05:00,6:05:00,0600CHK,2
60046210,6:10:00,6:10:00,0610RMX,3
60046210,6:15:00,6:15:00,0610NWH,4
60046210,6:20:00,6:20:00,0610HUL,5
60046210,6:25:00,6:25:00,0600DOD,6
60046210,6:30:00,6:30:00,0600VRP,7
60046210,6:35:00,6:35:00,0610PNF,8
60046210,6:40:00,6:40:00,0610SER,9
60046210,6:45:00,6:45:00,0610GOP,10
60046210,6:50:00,6:50:00,0610GPO,11
60046210,6:55:00,6:55:00,0412AMB,12
60046211,6:00:00,6:00:00,0412KNC,1
60046211,6:05:00,6:05:00,0611GPO,2
60046211,6:10:00,6:10:00,0611SRN,3
60046211,6:15:00,6:15:00,0601INT,4
60046211,6:20:00,6:20:00,0611VRP,5
60046211,6:25:00,6:25:00,0611ISP,6
60046211,6:30:00,6:30:00,0611DOD,7
60046211,6:35:00,6:35:00,0611HUR,8
60046211,6:40:00,6:40:00,0601QUA,9
60046211,6:45:00,6:45:00,0601RUE,10
60046211,6:50:00,6:50:00,0611CKA,11
60046211,6:55:00,6:55:00,0603YAY,12
60056110,6:00:00,6:00:00,0600KNG,1
60056110,6:05:00,6:05:00,0610MKF,2
60056110,6:10:00,6:10:00,0600ZEB,3
60056110,6:15:00,6:15:00,0610KSS,4
60056110,6:20:00,6:20:00,0600SFK,5
60056110,6:25:00,6:25:00,0600CNG,6
60056110,6:30:00,6:30:00,0600RUS,7
60056110,6:35:00,6:35:00,0600BRB,8
60056110,6:40:00,6:40:00,0600AMB,9
60056110,6:45:00,6:45:00,0600ARC,10
60056110,6:50:00,6:50:00,0600OTH,11
60056110,6:55:00,6:55:00,0600MON,12
60056110,7:00:00,7:00:00,0610GEE,13
60056110,7:05:00,7:05:00,0600KIR,14
60056110,7:10:00,7:10:00,0600KIL,15
60056110,7:15:00,7:15:00,0600YAY,16
60056110,7:20:00,7:20:00,0600CHK,17
60056110,7:25:00,7:25:00,0610RMX,18
60056110,7:30:00,7:30:00,0610IAY,19
60056110,7:35:00,7:35:00,0610NWH,20
60056110,7:40:00,7:40:00,0610HUL,21
60056110,7:45:00,7:45:00,0600DOD,22
60056110,7:50:00,7:50:00,0600VRP,23
60056110,7:55:00,7:55:00,0610PNF,24
60056110,8:00:00,8:00:00,0611COM,25
60056110,8:05:00,8:05:00,0700NHF,26
60056110,8:10:00,8:10:00,0510AGP,27
60056110,8:15:00,8:15:00,0712RLA,28
60056111,6:00:00,6:00:00,0712RWY,1
60056111,6:05:00,6:05:00,0611SRN,2
60056111,6:10:00,6:10:00,0601INT,3
60056111,6:15:00,6:15:00,0611VRP,4
60056111,6:20:00,6:20:00,0611DOD,5
60056111,6:25:00,6:25:00,0611HUR,6
60056111,6:30:00,6:30:00,0601QUA,7
60056111,6:35:00,6:35:00,0611CKA,8
60056111,6:40:00,6:40:00,0611YAY,9
60056111,6:45:00,6:45:00,0603YAY,10
60056111,6:50:00,6:50:00,0611KIL,11
60056111,6:55:00,6:55:00,0601KIR,12
60056111,7:00:00,7:00:00,0601MON,13
60056111,7:05:00,7:05:00,0601ARC,14
60056111,7:10:00,7:10:00,0611NAV,15
60056111,7:15:00,7:15:00,0601AMB,16
60056111,7:20:00,7:20:00,0601BRB,17
60056111,7:25:00,7:25:00,0601CNG,18
60056111,7:30:00,7:30:00,0601HDH,19
60056111,7:35:00,7:35:00,0601SFK,20
60056111,7:40:00,7:40:00,0601WAR,21
60056111,7:45:00,7:45:00,0601TWZ,22
60056111,7:50:00,7:50:00,0611MKF,23
60056111,7:55:00,7:55:00,0603KNG,24
70001110,6:00:00,6:00:00,0703DGT,1
70001110,6:05:00,6:05:00,0700DCR,2
70001110,6:10:00,6:10:00,0700HVE,3
70001110,6:15:00,6:15:00,0700KEH,4
70001110,6:20:00,6:20:00,0700FMK,5
70001110,6:25:00,6:25:00,0700RPR,6
70001110,6:30:00,6:30:00,0700AIV,7
70001110,6:35:00,6:35:00,0710CNG,8
70001110,6:40:00,6:40:00,0710SHO,9
70001110,6:45:00,6:45:00,0710AEN,10
70001110,6:50:00,6:50:00,0700DBS,11
70001110,6:55:00,6:55:00,0700KDN,12
70001110,7:00:00,7:00:00,0700NYA,13
70001110,7:05:00,7:05:00,0700NYM,14
70001110,7:10:00,7:10:00,0712KTR,15
70001111,6:00:00,6:00:00,0712KRY,1
70001111,6:05:00,6:05:00,0701NDL,2
70001111,6:10:00,6:10:00,0701NYI,3
70001111,6:15:00,6:15:00,0701KDF,4
70001111,6:20:00,6:20:00,0701PPT,5
70001111,6:25:00,6:25:00,0701DBO,6
70001111,6:30:00,6:30:00,0701SHS,7
70001111,6:35:00,6:35:00,0701AIU,8
70001111,6:40:00,6:40:00,0701RHP,9
70001111,6:45:00,6:45:00,0701SHK,10
70001111,6:50:00,6:50:00,0701KRD,11
70001111,6:55:00,6:55:00,0701FRK,12
70001111,7:00:00,7:00:00,0701DCT,13
70001111,7:05:00,7:05:00,0703DGT,14
70002110,6:00:00,6:00:00,0701KPC,1
70002110,6:02:00,6:02:00,0700AMD,2
70002110,6:04:00,6:04:00,0700SPC,3
70002110,6:06:00,6:06:00,0700KPG,4
70002110,6:08:00,6:08:00,0700GCP,5
70002110,6:10:00,6:10:00,0700MRT,6
70002110,6:12:00,6:12:00,0700WTA,7
70002110,6:14:00,6:14:00,0700MTM,8
70002110,6:16:00,6:16:00,0700NPS,9
70002110,6:18:00,6:18:00,0710MIH,10
70002110,6:20:00,6:20:00,0700BMY,11
70002110,6:22:00,6:22:00,0710KWN,12
70002110,6:24:00,6:24:00,0700AIC,13
70002110,6:26:00,6:26:00,0700KEQ,14
70002110,6:28:00,6:28:00,0700PBG,15
70002110,6:30:00,6:30:00,0710DCD,16
70002110,6:32:00,6:32:00,0700BPS,17
70002110,6:34:00,6:34:00,0700MSK,18
70002110,6:36:00,6:36:00,0710SIN,19
70002110,6:38:00,6:38:00,0710KYJ,20
70002110,6:40:00,6:40:00,0700DCT,21
70002110,6:42:00,6:42:00,0700RIR,22
70002110,6:44:00,6:44:00,0710KJS,23
70002110,6:46:00,6:46:00,0700TBK,24
70002110,6:48:00,6:48:00,0702KDC,25
70002110,6:50:00,6:50:00,0710NKT,26
70002110,6:52:00,6:52:00,0710BBT,27
70002110,6:54:00,6:54:00,0710IMJ,28
70002110,6:56:00,6:56:00,0710POD,29
70002110,6:58:00,6:58:00,0710ADC,30
70002110,7:00:00,7:00:00,0710KRD,31
70002110,7:02:00,7:02:00,0710TTL,32
70002110,7:04:00,7:04:00,0700BMC,33
70002110,7:06:00,7:06:00,0710CCT,34
70002110,7:08:00,7:08:00,0710CME,35
70002110,7:10:00,7:10:00,0712KNH,36
70002110,7:12:00,7:12:00,0710TNA,37
70002110,7:14:00,7:14:00,0700NHF,38
70002110,7:16:00,7:16:00,0510AGP,39
70002110,7:18:00,7:18:00,0712RLA,40
70002111,6:00:00,6:00:00,0712RWY,1
70002111,6:05:00,6:05:00,0711NAT,2
70002111,6:10:00,6:10:00,0712KNT,3
70002111,6:15:00,6:15:00,0711MCP,4
70002111,6:20:00,6:20:00,0711UCN,5
70002111,6:25:00,6:25:00,0711NKP,6
70002111,6:30:00,6:30:00,0711MTL,7
