type_id,starttime,stoptime,tripduration,start_lat,start_lon,end_lat,end_lon
33TP,2017-01-03 06:46:00,2017-01-03 06:48:00,120,-1.29565,36.85747,-1.294702291,36.85320854
135,2017-01-03 06:46:00,2017-01-03 06:48:00,120,-1.247038,36.681033,-1.249498,36.68443
33GTB,2017-01-03 06:47:00,2017-01-03 06:49:00,120,-1.28892,36.8398,-1.28666,36.835242
32D,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.254787,36.899631,-1.254192,36.90031
111,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.319781,36.714437,-1.322568,36.706687
16/62,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.256726,36.907904,-1.254436,36.911444
111,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.321118,36.710461,-1.318646,36.715664
135,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.26396,36.73031,-1.26373,36.72939
2,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.29843,36.759874,-1.299031,36.762577
16/62,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.257512,36.90233,-1.256659,36.897995
103,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.266884,36.72319,-1.270807,36.728575
135,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.249498,36.68443,-1.251837,36.687823
33C,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.29565,36.85747,-1.294702291,36.85320854
33TP,2017-01-03 06:48:00,2017-01-03 06:50:00,120,-1.294702291,36.85320854,-1.294254,36.851282
33GTB,2017-01-03 06:49:00,2017-01-03 06:53:00,240,-1.28666,36.835242,-1.283244,36.826878
46Y,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.29312,36.791316,-1.292341,36.787597
36,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.28946,36.88204,-1.288,36.88153
25,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.269278,36.832431,-1.274634004,36.8244338
48K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.275686,36.771938,-1.278501,36.770223
11,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.31408,36.83825254,-1.313842535,36.83828741
121,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.21242,36.83392,-1.21568,36.8353
46K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.292339,36.783916,-1.292396,36.788124
17Aky,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.27537,36.91743,-1.27635,36.91676
6,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.271823049,36.82784557,-1.274634004,36.8244338
44G,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.202488,36.89714,-1.20562,36.895016
106,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.193078,36.777371,-1.193428,36.777892
34B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.30213,36.88775,-1.29804,36.88708
1,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.299046,36.681759,-1.29787,36.68225
46Y,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.284649372,36.82081819,-1.285325289,36.82573199
6,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.266877055,36.84573054,-1.266468,36.847688
110AK,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.470376,36.960409,-1.477218,36.958032
11,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.3083601,36.83374643,-1.30974412,36.83374912
33TP,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.329676,36.870983,-1.328381,36.881282
48K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.275705,36.771917,-1.270877,36.775226
100A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.22181,36.8361,-1.2186,36.83579
115,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.185962,36.647084,-1.192524,36.650483
33DP,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.309504,36.890988,-1.307618,36.889935
107,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.199644804,36.75815105,-1.20033,36.76062
1961K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.28138,36.90543,-1.28335,36.90286
5,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.292396,36.788124,-1.293187,36.791745
17B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.225705147,36.88450456,-1.221649647,36.88936472
25,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.24724865,36.87138319,-1.247184277,36.87257409
4W,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.295363,36.739184,-1.296511,36.74057
106,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.2501508,36.82074845,-1.24701,36.8156
24BK,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.33855,36.73695,-1.33831,36.73539
33B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.325301,36.897708,-1.326587,36.895879
110ATH,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.328381,36.881282,-1.331307,36.888246
3738,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25900209,36.91234052,-1.259517,36.912551
1960,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.2949,36.88697,-1.294826388,36.887573
33TP,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.294254,36.851282,-1.293841,36.849383
38/39,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.265559,36.904639,-1.273022,36.897279
23KS,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.274204,36.877514,-1.277418137,36.87749863
126RK,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.41932,36.70625,-1.417618,36.709066
48O,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.277406,36.79172,-1.277871,36.791112
48C,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.273436,36.800785,-1.271048,36.801551
33UTW,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.325301,36.897708,-1.326587,36.895879
26,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.284591,36.873625,-1.28188,36.871372
12D,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.32574,36.834027,-1.325505,36.835461
11A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.269723236,36.82056069,-1.28303,36.82475
11A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.26178,36.82224,-1.26085,36.82007
108,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.220945,36.778584,-1.219799,36.778197
18C,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.26196,36.874043,-1.262545,36.879094
38/39,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.296393,36.886606,-1.28512,36.883921
44G,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.244064,36.867212,-1.233086586,36.87402785
25A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.247377396,36.87475204,-1.246218681,36.87655449
36,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.261387,36.886382,-1.262572,36.886991
24,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.302958,36.750277,-1.301694,36.753688
11B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25943,36.82673,-1.26325,36.82498
18C,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.26901,36.913514,-1.26878,36.912987
24BK,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.33932,36.7426,-1.33998,36.74725
56,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.290063,36.772991,-1.292747,36.774682
115,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25919,36.77746,-1.25946,36.77551
11B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.24701,36.8156,-1.23867,36.81054
33UTW,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.328381,36.881282,-1.331307,36.888246
33DP,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.29698,36.87566,-1.29661,36.87832
126,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.334299,36.779501,-1.334967,36.778186
1960,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.28363,36.9017,-1.28772,36.89679
56,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.29234,36.786012,-1.292501,36.781542
114W,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.180555,36.644643,-1.185962,36.647084
111,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.322568,36.706687,-1.324266,36.701959
11_2,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.311709,36.836589,-1.311478,36.8353
33H,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.319394,36.907426,-1.324335,36.89936
33FED,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.328381,36.881282,-1.331307,36.888246
17Aky,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.26196,36.874043,-1.262545,36.879094
15,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.32439971,36.78579926,-1.323090792,36.78685069
110,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.411761,36.949273,-1.406897,36.94665
33DC,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.322971,36.899447,-1.325301,36.897708
43,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.234187,36.874215,-1.234871,36.873397
32D,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.261877,36.883988,-1.262478,36.878913
25A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.246304512,36.88011646,-1.246261597,36.8779707
45K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.233086586,36.87402785,-1.221649647,36.88936472
120,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.17498,36.83448,-1.17895,36.83748
33J,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.287924,36.951816,-1.284949,36.956518
1961K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.30084,36.88806,-1.29909,36.89083
15,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.325483322,36.79055214,-1.322683096,36.78878188
33H,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.287924,36.951816,-1.284949,36.956518
34J,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.310417,36.891554,-1.309504,36.890988
102,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.28136,36.691763,-1.281721,36.695991
33J,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.313313,36.923192,-1.317696,36.918819
126RK,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.401103,36.722692,-1.40145421,36.72195196
42,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.254787,36.899631,-1.254192,36.90031
16/62,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.256659,36.897995,-1.258177,36.893397
45G,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.266179,36.835124,-1.27927,36.833639
45G,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.218471,36.89246,-1.204341,36.916884
125,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.371589,36.768246,-1.36835,36.767615
33B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.328381,36.881282,-1.331307,36.888246
14,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.263902,36.860826,-1.262975,36.863945
145,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.200083,36.920391,-1.203692,36.917342
237,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.218471,36.89246,-1.203684,36.916758
33C,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.294702291,36.85320854,-1.294254,36.851282
126,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.417618,36.709066,-1.414989,36.711049
2,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.299031,36.762577,-1.299571,36.76512
1961Kd,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.28138,36.90543,-1.28335,36.90286
100,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.21242,36.83392,-1.21568,36.8353
48B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.277406,36.79172,-1.277871,36.791112
24,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.331919,36.78354,-1.332642,36.78224
102,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.300448,36.7692,-1.300063,36.767103
1961Kd,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.28332,36.90282,-1.279799938,36.90618753
135,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.251837,36.687823,-1.255397,36.694309
118,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.240795,36.751152,-1.243591,36.760732
11_2,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.308527,36.833775,-1.310739,36.834026
110ATH,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.420315,36.953957,-1.411761,36.949273
32D,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.254192,36.90031,-1.252140999,36.90281868
118,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25143,36.78699,-1.25023,36.78493
114W,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25974,36.77392,-1.26035,36.77108
33FED,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.313665,36.893571,-1.311383,36.892134
107,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.250233166,36.82078838,-1.24701,36.8156
20,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.27431,36.91784,-1.27537,36.91743
58,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.29565,36.85747,-1.294702291,36.85320854
58,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.29385,36.88073,-1.29252,36.88246
100,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.22525,36.83883,-1.22181,36.8361
119,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25143,36.78699,-1.25023,36.78493
33MKR,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.3252,36.880808,-1.324799,36.888658
33DC,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.312481,36.892883,-1.311383,36.892134
237,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.167324,36.955388,-1.171357,36.948865
125,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.334299,36.779501,-1.334967,36.778186
34J,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.29804,36.88708,-1.300826,36.887514
111,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.318646,36.715664,-1.316487,36.718119
16/62,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.254436,36.911444,-1.259587,36.912356
49,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.221649647,36.88936472,-1.219841,36.890909
110,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.327677728,36.85286522,-1.329531,36.855793
120,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.22525,36.83883,-1.22181,36.8361
45K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.248201,36.863979,-1.251848,36.860455
49,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.217567,36.898027,-1.217492,36.897673
17B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.224013,36.908204,-1.219433,36.903631
4W,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.30048,36.771887,-1.300448,36.7692
5,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.300068,36.781184,-1.300352,36.779549
1,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.305077076,36.69301629,-1.308547854,36.69585407
135,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.26373,36.72939,-1.26162,36.725514
17A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.27791,36.89185,-1.28018,36.89622
33SB,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.313359737,36.82775974,-1.311557293,36.83383226
114R,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.24701,36.8156,-1.23867,36.81054
121,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.22181,36.8361,-1.2186,36.83579
116,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.24701,36.8156,-1.23867,36.81054
103,2017-01-03 06:50:00,2017-01-03 06:52:00,120,-1.270807,36.728575,-1.2717,36.729698
41,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.26196,36.874043,-1.262545,36.879094
34L,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.332027912,36.78349257,-1.330493689,36.78050995
19Cdc,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.27863,36.882912,-1.285453,36.884186
105,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25946,36.77551,-1.25974,36.77392
34L,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.303038,36.802441,-1.301077,36.802553
26S,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.277418137,36.87749863,-1.277589798,36.87616825
12D,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.322649,36.830285,-1.322103,36.82881
44Z,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.244064,36.867212,-1.233086586,36.87402785
20,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.27741,36.91583,-1.27641,36.91665
44K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.201649,36.898004,-1.201788,36.897735
103,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.279007,36.735903,-1.277609,36.735855
30,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25946,36.77551,-1.25974,36.77392
23KS,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.285251,36.867947,-1.283149,36.869973
129,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.224241,36.706924,-1.22071,36.712074
19Cdc,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.296393,36.886606,-1.28512,36.883921
26S,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.277615,36.875755,-1.275433302,36.87747717
129,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.235704422,36.66785717,-1.24558,36.66505
30,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.26017,36.77119,-1.259215,36.774992
24C,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.355178,36.723273,-1.357741,36.723063
24C,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.30048,36.771887,-1.300448,36.7692
100A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.22171,36.83606,-1.22544,36.839
48C,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.282289,36.787224,-1.283030748,36.78643227
26,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.277418137,36.87749863,-1.277589798,36.87616825
2,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.300448,36.7692,-1.300063,36.767103
3560_2,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.27831,36.89034,-1.27791,36.89185
44K,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.182127,36.894275,-1.182534,36.896914
119,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.23044,36.73404,-1.23252,36.7379
46H,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.263902,36.860826,-1.262975,36.863945
107D,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.212091684,36.8047142,-1.207161,36.785845
12C,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.31467,36.823189,-1.31353,36.823518
39SK,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.29694,36.87756,-1.297333,36.87488
35/60,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.296393,36.886606,-1.28562,36.8841
32A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.301691,36.790328,-1.303583,36.78813
107D,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.151827,36.929292,-1.147565,36.959228
23KG,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.25946,36.77551,-1.25974,36.77392
32A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.298608,36.798992,-1.298539,36.799084
17B_2,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.224013,36.908204,-1.218774319,36.90265775
10,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.296536,36.8621,-1.29565,36.85747
19C2,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.26579,36.90711,-1.26513,36.90769
46H,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.269278,36.832431,-1.275607,36.823317
114R,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.19626,36.75305,-1.19794,36.75537
35/60,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.28291,36.89549,-1.28366,36.89416
41,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.261084,36.888065,-1.26148,36.886445
39SK,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.278705597,36.88264847,-1.274166,36.894854
46B,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.27026,36.835553,-1.269278,36.832431
12C,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.322266,36.833311,-1.322303742,36.83269769
105,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.258501,36.703092,-1.260283,36.710522
17A,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.27635,36.91676,-1.27736,36.91589
8,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.298608,36.798992,-1.298539,36.799084
70/71,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.308776,36.863592,-1.307335,36.856425
44Z,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.221498,36.88989,-1.234187,36.874215
17B_2,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.227542,36.917967,-1.228819,36.919796
10,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.293019,36.866085,-1.293061,36.867141
70/71,2017-01-03 06:50:00,2017-01-03 06:55:00,300,-1.309543,36.8573,-1.309228,36.859428
2,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.299571,36.76512,-1.300436,36.76897
135,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.255397,36.694309,-1.255507,36.694726
16/62,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.258177,36.893397,-1.260172,36.890758
16/62,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.259587,36.912356,-1.266779,36.906209
33C,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.294254,36.851282,-1.293841,36.849383
111,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.316487,36.718119,-1.31267,36.722468
33TP,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.293841,36.849383,-1.29304,36.84563
135,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.26162,36.725514,-1.257887,36.701007
111,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.324266,36.701959,-1.325356,36.697102
32D,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.252140999,36.90281868,-1.250724792,36.90487862
103,2017-01-03 06:52:00,2017-01-03 06:54:00,120,-1.2717,36.729698,-1.279189,36.735985
16/62,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.260172,36.890758,-1.261084,36.888065
33C,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.293841,36.849383,-1.29304,36.84563
16/62,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.266779,36.906209,-1.264301,36.908252
135,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.255507,36.694726,-1.257979,36.701583
111,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.325356,36.697102,-1.327656,36.691223
111,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.31267,36.722468,-1.308366,36.732493
2,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.300436,36.76897,-1.300327,36.774047
32D,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.250724792,36.90487862,-1.250111,36.905767
135,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.257887,36.701007,-1.249737,36.684609
103,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.279189,36.735985,-1.280979,36.736715
33TP,2017-01-03 06:54:00,2017-01-03 06:56:00,120,-1.29304,36.84563,-1.29239,36.84268
33J,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.317696,36.918819,-1.319394,36.907426
34J,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.309504,36.890988,-1.307618,36.889935
44K,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.182534,36.896914,-1.183113,36.899833
3560_2,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.27791,36.89185,-1.28018,36.89622
12D,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.325505,36.835461,-1.325595,36.837018
45G,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.27927,36.833639,-1.285212,36.828894
17B_2,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.218774319,36.90265775,-1.218060851,36.90011233
115,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.25946,36.77551,-1.25974,36.77392
125,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.36835,36.767615,-1.365823,36.766645
42,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.254192,36.90031,-1.252140999,36.90281868
119,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.23252,36.7379,-1.23339,36.74133
10,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.293061,36.867141,-1.29342556,36.86805725
14,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.262975,36.863945,-1.26234,36.865956
11A,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.26085,36.82007,-1.26012,36.81825
145,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.203692,36.917342,-1.204336,36.916825
44Z,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.234187,36.874215,-1.245918,36.8666807
116,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.23867,36.81054,-1.23418,36.80341
33B,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.326587,36.895879,-1.328658,36.892363
70/71,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.307335,36.856425,-1.30533,36.856105
102,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.281721,36.695991,-1.282518,36.699162
33FED,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.331307,36.888246,-1.328278,36.892562
1961K,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.29909,36.89083,-1.29752,36.89387
8,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.298539,36.799084,-1.297470331,36.80466056
33B,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.331307,36.888246,-1.328278,36.892562
15,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.322683096,36.78878188,-1.323122978,36.78683996
45K,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.221649647,36.88936472,-1.218471,36.89246
33J,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.284949,36.956518,-1.282876,36.959833
17B,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.219433,36.903631,-1.218752,36.902593
105,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.25974,36.77392,-1.26035,36.77108
100A,2017-01-03 06:55:00,2017-01-03 07:00:00,300,-1.2186,36.83579,-1.2106,36.83313
